Year,Round,Circuit,Driver,Constructor,Status,Altitude,Type,is_mechanical_dnf,Engine_Cycle_Pos
2020,11,nürburgring,GIO,Alfa Romeo Racing,Finished,150.0,Permanent,0,4
2020,11,nürburgring,VET,Ferrari,Finished,150.0,Permanent,0,4
2020,11,nürburgring,RAI,Alfa Romeo Racing,Finished,150.0,Permanent,0,4
2020,11,nürburgring,MAG,Haas F1 Team,Finished,150.0,Permanent,0,4
2020,11,nürburgring,LAT,Williams,Finished,150.0,Permanent,0,4
2020,11,nürburgring,KVY,AlphaTauri,Finished,150.0,Permanent,0,4
2020,11,nürburgring,NOR,McLaren,Power Unit,150.0,Permanent,1,4
2020,11,nürburgring,ALB,Red Bull Racing,Radiator,150.0,Permanent,0,4
2020,11,nürburgring,OCO,Renault,Gearbox,150.0,Permanent,1,4
2020,11,nürburgring,BOT,Mercedes,Power Unit,150.0,Permanent,1,4
2020,12,portimão,HAM,Mercedes,Finished,60.0,Permanent,0,5
2020,12,portimão,BOT,Mercedes,Finished,60.0,Permanent,0,5
2020,12,portimão,VER,Red Bull Racing,Finished,60.0,Permanent,0,5
2020,12,portimão,LEC,Ferrari,Finished,60.0,Permanent,0,5
2020,12,portimão,GAS,AlphaTauri,+1 Lap,60.0,Permanent,0,5
2020,12,portimão,SAI,McLaren,+1 Lap,60.0,Permanent,0,5
2020,12,portimão,PER,Racing Point,+1 Lap,60.0,Permanent,0,5
2020,12,portimão,OCO,Renault,+1 Lap,60.0,Permanent,0,5
2020,12,portimão,RIC,Renault,+1 Lap,60.0,Permanent,0,5
2020,12,portimão,VET,Ferrari,+1 Lap,60.0,Permanent,0,5
2020,12,portimão,RAI,Alfa Romeo Racing,+1 Lap,60.0,Permanent,0,5
2020,12,portimão,ALB,Red Bull Racing,+1 Lap,60.0,Permanent,0,5
2020,12,portimão,NOR,McLaren,+1 Lap,60.0,Permanent,0,5
2020,12,portimão,RUS,Williams,+1 Lap,60.0,Permanent,0,5
2020,12,portimão,GIO,Alfa Romeo Racing,+1 Lap,60.0,Permanent,0,5
2020,12,portimão,MAG,Haas F1 Team,+1 Lap,60.0,Permanent,0,5
2020,12,portimão,GRO,Haas F1 Team,+1 Lap,60.0,Permanent,0,5
2020,12,portimão,LAT,Williams,+2 Laps,60.0,Permanent,0,5
2020,12,portimão,KVY,AlphaTauri,+2 Laps,60.0,Permanent,0,5
2020,13,imola,HAM,Mercedes,Finished,37.0,Permanent,0,6
2020,13,imola,BOT,Mercedes,Finished,37.0,Permanent,0,6
2020,13,imola,RIC,Renault,Finished,37.0,Permanent,0,6
2020,13,imola,KVY,AlphaTauri,Finished,37.0,Permanent,0,6
2020,13,imola,LEC,Ferrari,Finished,37.0,Permanent,0,6
2020,13,imola,PER,Racing Point,Finished,37.0,Permanent,0,6
2020,13,imola,SAI,McLaren,Finished,37.0,Permanent,0,6
2020,13,imola,NOR,McLaren,Finished,37.0,Permanent,0,6
2020,13,imola,RAI,Alfa Romeo Racing,Finished,37.0,Permanent,0,6
2020,13,imola,GIO,Alfa Romeo Racing,Finished,37.0,Permanent,0,6
2020,13,imola,LAT,Williams,Finished,37.0,Permanent,0,6
2020,13,imola,VET,Ferrari,Finished,37.0,Permanent,0,6
2020,13,imola,STR,Racing Point,Finished,37.0,Permanent,0,6
2020,13,imola,GRO,Haas F1 Team,Finished,37.0,Permanent,0,6
2020,13,imola,ALB,Red Bull Racing,Finished,37.0,Permanent,0,6
2020,13,imola,VER,Red Bull Racing,Puncture,37.0,Permanent,0,6
2020,13,imola,MAG,Haas F1 Team,Illness,37.0,Permanent,0,6
2020,13,imola,OCO,Renault,Gearbox,37.0,Permanent,1,6
2020,13,imola,GAS,AlphaTauri,Water pressure,37.0,Permanent,0,6
2020,14,istanbul,HAM,Mercedes,Finished,130.0,Permanent,0,7
2020,14,istanbul,PER,Racing Point,Finished,130.0,Permanent,0,7
2020,14,istanbul,VET,Ferrari,Finished,130.0,Permanent,0,7
2020,14,istanbul,LEC,Ferrari,Finished,130.0,Permanent,0,7
2020,14,istanbul,SAI,McLaren,Finished,130.0,Permanent,0,7
2020,14,istanbul,VER,Red Bull Racing,Finished,130.0,Permanent,0,7
2020,14,istanbul,ALB,Red Bull Racing,Finished,130.0,Permanent,0,7
2020,14,istanbul,NOR,McLaren,Finished,130.0,Permanent,0,7
2020,14,istanbul,STR,Racing Point,Finished,130.0,Permanent,0,7
2020,14,istanbul,RIC,Renault,Finished,130.0,Permanent,0,7
2020,14,istanbul,OCO,Renault,+1 Lap,130.0,Permanent,0,7
2020,14,istanbul,KVY,AlphaTauri,+1 Lap,130.0,Permanent,0,7
2020,14,istanbul,GAS,AlphaTauri,+1 Lap,130.0,Permanent,0,7
2020,14,istanbul,BOT,Mercedes,+1 Lap,130.0,Permanent,0,7
2020,14,istanbul,RAI,Alfa Romeo Racing,+1 Lap,130.0,Permanent,0,7
2020,14,istanbul,RUS,Williams,+1 Lap,130.0,Permanent,0,7
2020,14,istanbul,MAG,Haas F1 Team,Withdrew,130.0,Permanent,0,7
2020,14,istanbul,GIO,Alfa Romeo Racing,Gearbox,130.0,Permanent,1,7
2020,15,sakhir,HAM,Mercedes,Finished,2.0,Permanent,0,1
2020,15,sakhir,VER,Red Bull Racing,Finished,2.0,Permanent,0,1
2020,15,sakhir,ALB,Red Bull Racing,Finished,2.0,Permanent,0,1
2020,15,sakhir,NOR,McLaren,Finished,2.0,Permanent,0,1
2020,15,sakhir,SAI,McLaren,Finished,2.0,Permanent,0,1
2020,15,sakhir,GAS,AlphaTauri,Finished,2.0,Permanent,0,1
2020,15,sakhir,RIC,Renault,Finished,2.0,Permanent,0,1
2020,15,sakhir,BOT,Mercedes,Finished,2.0,Permanent,0,1
2020,15,sakhir,OCO,Renault,Finished,2.0,Permanent,0,1
2020,15,sakhir,LEC,Ferrari,+1 Lap,2.0,Permanent,0,1
2020,15,sakhir,KVY,AlphaTauri,+1 Lap,2.0,Permanent,0,1
2020,15,sakhir,RUS,Williams,+1 Lap,2.0,Permanent,0,1
2020,15,sakhir,VET,Ferrari,+1 Lap,2.0,Permanent,0,1
2020,15,sakhir,LAT,Williams,+1 Lap,2.0,Permanent,0,1
2020,15,sakhir,RAI,Alfa Romeo Racing,+1 Lap,2.0,Permanent,0,1
2020,15,sakhir,GIO,Alfa Romeo Racing,+1 Lap,2.0,Permanent,0,1
2020,15,sakhir,MAG,Haas F1 Team,+1 Lap,2.0,Permanent,0,1
2020,15,sakhir,PER,Racing Point,Engine,2.0,Permanent,1,1
2020,16,sakhir,PER,Racing Point,Finished,2.0,Permanent,0,2
2020,16,sakhir,OCO,Renault,Finished,2.0,Permanent,0,2
2020,16,sakhir,STR,Racing Point,Finished,2.0,Permanent,0,2
2020,16,sakhir,SAI,McLaren,Finished,2.0,Permanent,0,2
2020,16,sakhir,RIC,Renault,Finished,2.0,Permanent,0,2
2020,16,sakhir,ALB,Red Bull Racing,Finished,2.0,Permanent,0,2
2020,16,sakhir,KVY,AlphaTauri,Finished,2.0,Permanent,0,2
2020,16,sakhir,BOT,Mercedes,Finished,2.0,Permanent,0,2
2020,16,sakhir,RUS,Mercedes,Finished,2.0,Permanent,0,2
2020,16,sakhir,NOR,McLaren,Finished,2.0,Permanent,0,2
2020,16,sakhir,GAS,AlphaTauri,Finished,2.0,Permanent,0,2
2020,16,sakhir,VET,Ferrari,Finished,2.0,Permanent,0,2
2020,16,sakhir,GIO,Alfa Romeo Racing,Finished,2.0,Permanent,0,2
2020,16,sakhir,RAI,Alfa Romeo Racing,Finished,2.0,Permanent,0,2
2020,16,sakhir,MAG,Haas F1 Team,Finished,2.0,Permanent,0,2
2020,16,sakhir,AIT,Williams,Finished,2.0,Permanent,0,2
2020,16,sakhir,FIT,Haas F1 Team,Finished,2.0,Permanent,0,2
2020,16,sakhir,LAT,Williams,Engine,2.0,Permanent,1,2
2020,17,yas_island,VER,Red Bull Racing,Finished,150.0,Permanent,0,3
2020,17,yas_island,BOT,Mercedes,Finished,150.0,Permanent,0,3
2020,17,yas_island,HAM,Mercedes,Finished,150.0,Permanent,0,3
2020,17,yas_island,ALB,Red Bull Racing,Finished,150.0,Permanent,0,3
2020,17,yas_island,NOR,McLaren,Finished,150.0,Permanent,0,3
2020,17,yas_island,SAI,McLaren,Finished,150.0,Permanent,0,3
2020,17,yas_island,RIC,Renault,Finished,150.0,Permanent,0,3
2020,17,yas_island,GAS,AlphaTauri,Finished,150.0,Permanent,0,3
2020,17,yas_island,OCO,Renault,Finished,150.0,Permanent,0,3
2020,17,yas_island,STR,Racing Point,Finished,150.0,Permanent,0,3
2020,17,yas_island,KVY,AlphaTauri,+1 Lap,150.0,Permanent,0,3
2020,17,yas_island,RAI,Alfa Romeo Racing,+1 Lap,150.0,Permanent,0,3
2020,17,yas_island,LEC,Ferrari,+1 Lap,150.0,Permanent,0,3
2020,17,yas_island,VET,Ferrari,+1 Lap,150.0,Permanent,0,3
2020,17,yas_island,RUS,Williams,+1 Lap,150.0,Permanent,0,3
2020,17,yas_island,GIO,Alfa Romeo Racing,+1 Lap,150.0,Permanent,0,3
2020,17,yas_island,LAT,Williams,+1 Lap,150.0,Permanent,0,3
2020,17,yas_island,MAG,Haas F1 Team,+1 Lap,150.0,Permanent,0,3
2020,17,yas_island,FIT,Haas F1 Team,+2 Laps,150.0,Permanent,0,3
2020,17,yas_island,PER,Racing Point,Transmission,150.0,Permanent,0,3
2021,1,sakhir,HAM,Mercedes,Finished,2.0,Permanent,0,1
2021,1,sakhir,VER,Red Bull Racing,Finished,2.0,Permanent,0,1
2021,1,sakhir,BOT,Mercedes,Finished,2.0,Permanent,0,1
2021,1,sakhir,NOR,McLaren,Finished,2.0,Permanent,0,1
2021,1,sakhir,PER,Red Bull Racing,Finished,2.0,Permanent,0,1
2021,1,sakhir,LEC,Ferrari,Finished,2.0,Permanent,0,1
2021,1,sakhir,RIC,McLaren,Finished,2.0,Permanent,0,1
2021,1,sakhir,SAI,Ferrari,Finished,2.0,Permanent,0,1
2021,1,sakhir,TSU,AlphaTauri,Finished,2.0,Permanent,0,1
2021,1,sakhir,STR,Aston Martin,Finished,2.0,Permanent,0,1
2021,1,sakhir,RAI,Alfa Romeo Racing,Finished,2.0,Permanent,0,1
2021,1,sakhir,GIO,Alfa Romeo Racing,+1 Lap,2.0,Permanent,0,1
2021,1,sakhir,OCO,Alpine,+1 Lap,2.0,Permanent,0,1
2021,1,sakhir,RUS,Williams,+1 Lap,2.0,Permanent,0,1
2021,1,sakhir,VET,Aston Martin,+1 Lap,2.0,Permanent,0,1
2021,1,sakhir,MSC,Haas F1 Team,+1 Lap,2.0,Permanent,0,1
2021,1,sakhir,GAS,AlphaTauri,Retired,2.0,Permanent,0,1
2021,1,sakhir,LAT,Williams,Retired,2.0,Permanent,0,1
2021,1,sakhir,ALO,Alpine,Brakes,2.0,Permanent,0,1
2021,2,imola,VER,Red Bull Racing,Finished,37.0,Permanent,0,2
2021,2,imola,HAM,Mercedes,Finished,37.0,Permanent,0,2
2021,2,imola,NOR,McLaren,Finished,37.0,Permanent,0,2
2021,2,imola,LEC,Ferrari,Finished,37.0,Permanent,0,2
2021,2,imola,SAI,Ferrari,Finished,37.0,Permanent,0,2
2021,2,imola,RIC,McLaren,Finished,37.0,Permanent,0,2
2021,2,imola,GAS,AlphaTauri,Finished,37.0,Permanent,0,2
2021,2,imola,STR,Aston Martin,Finished,37.0,Permanent,0,2
2021,2,imola,OCO,Alpine,Finished,37.0,Permanent,0,2
2021,2,imola,ALO,Alpine,Finished,37.0,Permanent,0,2
2021,2,imola,PER,Red Bull Racing,Finished,37.0,Permanent,0,2
2021,2,imola,TSU,AlphaTauri,Finished,37.0,Permanent,0,2
2021,2,imola,RAI,Alfa Romeo Racing,Finished,37.0,Permanent,0,2
2021,2,imola,GIO,Alfa Romeo Racing,+1 Lap,37.0,Permanent,0,2
2021,2,imola,VET,Aston Martin,Gearbox,37.0,Permanent,1,2
2021,2,imola,MSC,Haas F1 Team,+2 Laps,37.0,Permanent,0,2
2021,2,imola,MAZ,Haas F1 Team,+2 Laps,37.0,Permanent,0,2
2021,3,portimão,HAM,Mercedes,Finished,60.0,Permanent,0,3
2021,3,portimão,VER,Red Bull Racing,Finished,60.0,Permanent,0,3
2021,3,portimão,BOT,Mercedes,Finished,60.0,Permanent,0,3
2021,3,portimão,PER,Red Bull Racing,Finished,60.0,Permanent,0,3
2021,3,portimão,NOR,McLaren,Finished,60.0,Permanent,0,3
2021,3,portimão,LEC,Ferrari,Finished,60.0,Permanent,0,3
2021,3,portimão,OCO,Alpine,Finished,60.0,Permanent,0,3
2021,3,portimão,ALO,Alpine,Finished,60.0,Permanent,0,3
2021,3,portimão,RIC,McLaren,Finished,60.0,Permanent,0,3
2021,3,portimão,GAS,AlphaTauri,Finished,60.0,Permanent,0,3
2021,3,portimão,SAI,Ferrari,Finished,60.0,Permanent,0,3
2021,3,portimão,GIO,Alfa Romeo Racing,+1 Lap,60.0,Permanent,0,3
2021,3,portimão,VET,Aston Martin,+1 Lap,60.0,Permanent,0,3
2021,3,portimão,STR,Aston Martin,+1 Lap,60.0,Permanent,0,3
2021,3,portimão,TSU,AlphaTauri,+1 Lap,60.0,Permanent,0,3
2021,3,portimão,RUS,Williams,+1 Lap,60.0,Permanent,0,3
2021,3,portimão,MSC,Haas F1 Team,+2 Laps,60.0,Permanent,0,3
2021,3,portimão,LAT,Williams,+2 Laps,60.0,Permanent,0,3
2021,3,portimão,MAZ,Haas F1 Team,+2 Laps,60.0,Permanent,0,3
2021,4,barcelona,HAM,Mercedes,Finished,155.0,Permanent,0,4
2021,4,barcelona,VER,Red Bull Racing,Finished,155.0,Permanent,0,4
2021,4,barcelona,BOT,Mercedes,Finished,155.0,Permanent,0,4
2021,4,barcelona,LEC,Ferrari,Finished,155.0,Permanent,0,4
2021,4,barcelona,PER,Red Bull Racing,Finished,155.0,Permanent,0,4
2021,4,barcelona,RIC,McLaren,Finished,155.0,Permanent,0,4
2021,4,barcelona,SAI,Ferrari,Finished,155.0,Permanent,0,4
2021,4,barcelona,NOR,McLaren,+1 Lap,155.0,Permanent,0,4
2021,4,barcelona,OCO,Alpine,+1 Lap,155.0,Permanent,0,4
2021,4,barcelona,GAS,AlphaTauri,+1 Lap,155.0,Permanent,0,4
2021,4,barcelona,STR,Aston Martin,+1 Lap,155.0,Permanent,0,4
2021,4,barcelona,RAI,Alfa Romeo Racing,+1 Lap,155.0,Permanent,0,4
2021,4,barcelona,VET,Aston Martin,+1 Lap,155.0,Permanent,0,4
2021,4,barcelona,RUS,Williams,+1 Lap,155.0,Permanent,0,4
2021,4,barcelona,GIO,Alfa Romeo Racing,+1 Lap,155.0,Permanent,0,4
2021,4,barcelona,LAT,Williams,+1 Lap,155.0,Permanent,0,4
2021,4,barcelona,ALO,Alpine,+1 Lap,155.0,Permanent,0,4
2021,4,barcelona,MSC,Haas F1 Team,+2 Laps,155.0,Permanent,0,4
2021,4,barcelona,MAZ,Haas F1 Team,+2 Laps,155.0,Permanent,0,4
2021,4,barcelona,TSU,AlphaTauri,Electrical,155.0,Permanent,1,4
2021,5,monte_carlo,VER,Red Bull Racing,Finished,69.0,Street,0,5
2021,5,monte_carlo,SAI,Ferrari,Finished,69.0,Street,0,5
2021,5,monte_carlo,NOR,McLaren,Finished,69.0,Street,0,5
2021,5,monte_carlo,PER,Red Bull Racing,Finished,69.0,Street,0,5
2021,5,monte_carlo,VET,Aston Martin,Finished,69.0,Street,0,5
2021,5,monte_carlo,GAS,AlphaTauri,Finished,69.0,Street,0,5
2021,5,monte_carlo,HAM,Mercedes,Finished,69.0,Street,0,5
2021,5,monte_carlo,STR,Aston Martin,+1 Lap,69.0,Street,0,5
2021,5,monte_carlo,OCO,Alpine,+1 Lap,69.0,Street,0,5
2021,5,monte_carlo,GIO,Alfa Romeo Racing,+1 Lap,69.0,Street,0,5
2021,5,monte_carlo,RAI,Alfa Romeo Racing,+1 Lap,69.0,Street,0,5
2021,5,monte_carlo,RIC,McLaren,+1 Lap,69.0,Street,0,5
2021,5,monte_carlo,ALO,Alpine,+1 Lap,69.0,Street,0,5
2021,5,monte_carlo,RUS,Williams,+1 Lap,69.0,Street,0,5
2021,5,monte_carlo,LAT,Williams,+1 Lap,69.0,Street,0,5
2021,5,monte_carlo,TSU,AlphaTauri,+1 Lap,69.0,Street,0,5
2021,5,monte_carlo,MAZ,Haas F1 Team,+3 Laps,69.0,Street,0,5
2021,5,monte_carlo,MSC,Haas F1 Team,+3 Laps,69.0,Street,0,5
2021,5,monte_carlo,BOT,Mercedes,Wheel nut,69.0,Street,0,5
2021,5,monte_carlo,LEC,Ferrari,Driveshaft,69.0,Street,0,5
2021,6,baku,PER,Red Bull Racing,Finished,-28.0,Street,0,6
2021,6,baku,VET,Aston Martin,Finished,-28.0,Street,0,6
2021,6,baku,GAS,AlphaTauri,Finished,-28.0,Street,0,6
2021,6,baku,LEC,Ferrari,Finished,-28.0,Street,0,6
2021,6,baku,NOR,McLaren,Finished,-28.0,Street,0,6
2021,6,baku,ALO,Alpine,Finished,-28.0,Street,0,6
2021,6,baku,TSU,AlphaTauri,Finished,-28.0,Street,0,6
2021,6,baku,SAI,Ferrari,Finished,-28.0,Street,0,6
2021,6,baku,RIC,McLaren,Finished,-28.0,Street,0,6
2021,6,baku,RAI,Alfa Romeo Racing,Finished,-28.0,Street,0,6
2021,6,baku,GIO,Alfa Romeo Racing,Finished,-28.0,Street,0,6
2021,6,baku,BOT,Mercedes,Finished,-28.0,Street,0,6
2021,6,baku,MSC,Haas F1 Team,Finished,-28.0,Street,0,6
2021,6,baku,MAZ,Haas F1 Team,Finished,-28.0,Street,0,6
2021,6,baku,HAM,Mercedes,Finished,-28.0,Street,0,6
2021,6,baku,LAT,Williams,Finished,-28.0,Street,0,6
2021,6,baku,RUS,Williams,Gearbox,-28.0,Street,1,6
2021,6,baku,OCO,Alpine,Turbo,-28.0,Street,0,6
2021,7,le_castellet,VER,Red Bull Racing,Finished,432.0,Permanent,0,7
2021,7,le_castellet,HAM,Mercedes,Finished,432.0,Permanent,0,7
2021,7,le_castellet,PER,Red Bull Racing,Finished,432.0,Permanent,0,7
2021,7,le_castellet,BOT,Mercedes,Finished,432.0,Permanent,0,7
2021,7,le_castellet,NOR,McLaren,Finished,432.0,Permanent,0,7
2021,7,le_castellet,RIC,McLaren,Finished,432.0,Permanent,0,7
2021,7,le_castellet,GAS,AlphaTauri,Finished,432.0,Permanent,0,7
2021,7,le_castellet,ALO,Alpine,Finished,432.0,Permanent,0,7
2021,7,le_castellet,VET,Aston Martin,Finished,432.0,Permanent,0,7
2021,7,le_castellet,STR,Aston Martin,Finished,432.0,Permanent,0,7
2021,7,le_castellet,SAI,Ferrari,Finished,432.0,Permanent,0,7
2021,7,le_castellet,RUS,Williams,+1 Lap,432.0,Permanent,0,7
2021,7,le_castellet,TSU,AlphaTauri,+1 Lap,432.0,Permanent,0,7
2021,7,le_castellet,OCO,Alpine,+1 Lap,432.0,Permanent,0,7
2021,7,le_castellet,GIO,Alfa Romeo Racing,+1 Lap,432.0,Permanent,0,7
2021,7,le_castellet,LEC,Ferrari,+1 Lap,432.0,Permanent,0,7
2021,7,le_castellet,RAI,Alfa Romeo Racing,+1 Lap,432.0,Permanent,0,7
2021,7,le_castellet,LAT,Williams,+1 Lap,432.0,Permanent,0,7
2021,7,le_castellet,MSC,Haas F1 Team,+1 Lap,432.0,Permanent,0,7
2021,7,le_castellet,MAZ,Haas F1 Team,+1 Lap,432.0,Permanent,0,7
2021,8,spielberg,VER,Red Bull Racing,Finished,677.0,Permanent,0,1
2021,8,spielberg,HAM,Mercedes,Finished,677.0,Permanent,0,1
2021,8,spielberg,BOT,Mercedes,Finished,677.0,Permanent,0,1
2021,8,spielberg,PER,Red Bull Racing,Finished,677.0,Permanent,0,1
2021,8,spielberg,NOR,McLaren,+1 Lap,677.0,Permanent,0,1
2021,8,spielberg,SAI,Ferrari,+1 Lap,677.0,Permanent,0,1
2021,8,spielberg,LEC,Ferrari,+1 Lap,677.0,Permanent,0,1
2021,8,spielberg,STR,Aston Martin,+1 Lap,677.0,Permanent,0,1
2021,8,spielberg,ALO,Alpine,+1 Lap,677.0,Permanent,0,1
2021,8,spielberg,TSU,AlphaTauri,+1 Lap,677.0,Permanent,0,1
2021,8,spielberg,RAI,Alfa Romeo Racing,+1 Lap,677.0,Permanent,0,1
2021,8,spielberg,VET,Aston Martin,+1 Lap,677.0,Permanent,0,1
2021,8,spielberg,RIC,McLaren,+1 Lap,677.0,Permanent,0,1
2021,8,spielberg,OCO,Alpine,+1 Lap,677.0,Permanent,0,1
2021,8,spielberg,GIO,Alfa Romeo Racing,+1 Lap,677.0,Permanent,0,1
2021,8,spielberg,MSC,Haas F1 Team,+2 Laps,677.0,Permanent,0,1
2021,8,spielberg,LAT,Williams,+3 Laps,677.0,Permanent,0,1
2021,8,spielberg,MAZ,Haas F1 Team,+3 Laps,677.0,Permanent,0,1
2021,8,spielberg,RUS,Williams,Engine,677.0,Permanent,1,1
2021,9,spielberg,VER,Red Bull Racing,Finished,677.0,Permanent,0,2
2021,9,spielberg,BOT,Mercedes,Finished,677.0,Permanent,0,2
2021,9,spielberg,NOR,McLaren,Finished,677.0,Permanent,0,2
2021,9,spielberg,HAM,Mercedes,Finished,677.0,Permanent,0,2
2021,9,spielberg,SAI,Ferrari,Finished,677.0,Permanent,0,2
2021,9,spielberg,PER,Red Bull Racing,Finished,677.0,Permanent,0,2
2021,9,spielberg,RIC,McLaren,Finished,677.0,Permanent,0,2
2021,9,spielberg,LEC,Ferrari,Finished,677.0,Permanent,0,2
2021,9,spielberg,GAS,AlphaTauri,Finished,677.0,Permanent,0,2
2021,9,spielberg,ALO,Alpine,+1 Lap,677.0,Permanent,0,2
2021,9,spielberg,RUS,Williams,+1 Lap,677.0,Permanent,0,2
2021,9,spielberg,TSU,AlphaTauri,+1 Lap,677.0,Permanent,0,2
2021,9,spielberg,STR,Aston Martin,+1 Lap,677.0,Permanent,0,2
2021,9,spielberg,GIO,Alfa Romeo Racing,+1 Lap,677.0,Permanent,0,2
2021,9,spielberg,RAI,Alfa Romeo Racing,+1 Lap,677.0,Permanent,0,2
2021,9,spielberg,LAT,Williams,+1 Lap,677.0,Permanent,0,2
2021,9,spielberg,MSC,Haas F1 Team,+2 Laps,677.0,Permanent,0,2
2021,9,spielberg,MAZ,Haas F1 Team,+2 Laps,677.0,Permanent,0,2
2021,10,silverstone,HAM,Mercedes,Finished,153.0,Permanent,0,3
2021,10,silverstone,LEC,Ferrari,Finished,153.0,Permanent,0,3
2021,10,silverstone,BOT,Mercedes,Finished,153.0,Permanent,0,3
2021,10,silverstone,NOR,McLaren,Finished,153.0,Permanent,0,3
2021,10,silverstone,RIC,McLaren,Finished,153.0,Permanent,0,3
2021,10,silverstone,SAI,Ferrari,Finished,153.0,Permanent,0,3
2021,10,silverstone,ALO,Alpine,Finished,153.0,Permanent,0,3
2021,10,silverstone,STR,Aston Martin,Finished,153.0,Permanent,0,3
2021,10,silverstone,OCO,Alpine,Finished,153.0,Permanent,0,3
2021,10,silverstone,TSU,AlphaTauri,Finished,153.0,Permanent,0,3
2021,10,silverstone,GAS,AlphaTauri,Finished,153.0,Permanent,0,3
2021,10,silverstone,RUS,Williams,+1 Lap,153.0,Permanent,0,3
2021,10,silverstone,GIO,Alfa Romeo Racing,+1 Lap,153.0,Permanent,0,3
2021,10,silverstone,LAT,Williams,+1 Lap,153.0,Permanent,0,3
2021,10,silverstone,RAI,Alfa Romeo Racing,+1 Lap,153.0,Permanent,0,3
2021,10,silverstone,PER,Red Bull Racing,+1 Lap,153.0,Permanent,0,3
2021,10,silverstone,MAZ,Haas F1 Team,+1 Lap,153.0,Permanent,0,3
2021,10,silverstone,MSC,Haas F1 Team,+1 Lap,153.0,Permanent,0,3
2021,10,silverstone,VET,Aston Martin,Retired,153.0,Permanent,0,3
2021,11,budapest,OCO,Alpine,Finished,236.0,Permanent,0,4
2021,11,budapest,HAM,Mercedes,Finished,236.0,Permanent,0,4
2021,11,budapest,SAI,Ferrari,Finished,236.0,Permanent,0,4
2021,11,budapest,ALO,Alpine,Finished,236.0,Permanent,0,4
2021,11,budapest,GAS,AlphaTauri,Finished,236.0,Permanent,0,4
2021,11,budapest,TSU,AlphaTauri,Finished,236.0,Permanent,0,4
2021,11,budapest,LAT,Williams,Finished,236.0,Permanent,0,4
2021,11,budapest,RUS,Williams,Finished,236.0,Permanent,0,4
2021,11,budapest,VER,Red Bull Racing,Finished,236.0,Permanent,0,4
2021,11,budapest,RAI,Alfa Romeo Racing,+1 Lap,236.0,Permanent,0,4
2021,11,budapest,RIC,McLaren,+1 Lap,236.0,Permanent,0,4
2021,11,budapest,MSC,Haas F1 Team,+1 Lap,236.0,Permanent,0,4
2021,11,budapest,GIO,Alfa Romeo Racing,+1 Lap,236.0,Permanent,0,4
2021,11,budapest,VET,Aston Martin,Disqualified,236.0,Permanent,0,4
2021,12,spa-francorchamps,VER,Red Bull Racing,Finished,150.0,Permanent,0,5
2021,12,spa-francorchamps,RUS,Williams,Finished,150.0,Permanent,0,5
2021,12,spa-francorchamps,HAM,Mercedes,Finished,150.0,Permanent,0,5
2021,12,spa-francorchamps,RIC,McLaren,Finished,150.0,Permanent,0,5
2021,12,spa-francorchamps,VET,Aston Martin,Finished,150.0,Permanent,0,5
2021,12,spa-francorchamps,GAS,AlphaTauri,Finished,150.0,Permanent,0,5
2021,12,spa-francorchamps,OCO,Alpine,Finished,150.0,Permanent,0,5
2021,12,spa-francorchamps,LEC,Ferrari,Finished,150.0,Permanent,0,5
2021,12,spa-francorchamps,LAT,Williams,Finished,150.0,Permanent,0,5
2021,12,spa-francorchamps,SAI,Ferrari,Finished,150.0,Permanent,0,5
2021,12,spa-francorchamps,ALO,Alpine,Finished,150.0,Permanent,0,5
2021,12,spa-francorchamps,BOT,Mercedes,Finished,150.0,Permanent,0,5
2021,12,spa-francorchamps,GIO,Alfa Romeo Racing,Finished,150.0,Permanent,0,5
2021,12,spa-francorchamps,NOR,McLaren,Finished,150.0,Permanent,0,5
2021,12,spa-francorchamps,TSU,AlphaTauri,Finished,150.0,Permanent,0,5
2021,12,spa-francorchamps,MSC,Haas F1 Team,Finished,150.0,Permanent,0,5
2021,12,spa-francorchamps,MAZ,Haas F1 Team,Finished,150.0,Permanent,0,5
2021,12,spa-francorchamps,RAI,Alfa Romeo Racing,Finished,150.0,Permanent,0,5
2021,12,spa-francorchamps,PER,Red Bull Racing,Finished,150.0,Permanent,0,5
2021,12,spa-francorchamps,STR,Aston Martin,Finished,150.0,Permanent,0,5
2021,13,zandvoort,VER,Red Bull Racing,Finished,15.0,Permanent,0,6
2021,13,zandvoort,HAM,Mercedes,Finished,15.0,Permanent,0,6
2021,13,zandvoort,BOT,Mercedes,Finished,15.0,Permanent,0,6
2021,13,zandvoort,GAS,AlphaTauri,+1 Lap,15.0,Permanent,0,6
2021,13,zandvoort,LEC,Ferrari,+1 Lap,15.0,Permanent,0,6
2021,13,zandvoort,ALO,Alpine,+1 Lap,15.0,Permanent,0,6
2021,13,zandvoort,SAI,Ferrari,+1 Lap,15.0,Permanent,0,6
2021,13,zandvoort,PER,Red Bull Racing,+1 Lap,15.0,Permanent,0,6
2021,13,zandvoort,OCO,Alpine,+1 Lap,15.0,Permanent,0,6
2021,13,zandvoort,NOR,McLaren,+1 Lap,15.0,Permanent,0,6
2021,13,zandvoort,RIC,McLaren,+1 Lap,15.0,Permanent,0,6
2021,13,zandvoort,STR,Aston Martin,+2 Laps,15.0,Permanent,0,6
2021,13,zandvoort,VET,Aston Martin,+2 Laps,15.0,Permanent,0,6
